9.925896952746318265e-07
9.682187394226607607e-07
9.540384658082081090e-07
8.232514043073662610e-07
9.205273649474778910e-07
9.711988279415885003e-07
9.489177421681330931e-07
8.548178084606761963e-07
9.655716272379739154e-07
9.414417770027147725e-07
9.794012269220431102e-07
9.737214347908999949e-07
9.368358114574295169e-07
9.128360151809734170e-07
9.519741835681426912e-07
8.841162921256795203e-07
9.248309889543643972e-07
9.747895873539782381e-07
9.747949262097355065e-07
9.630025162058910004e-07
9.306159714820214105e-07
9.471476480277320165e-07
9.979706805352606207e-07
8.840355499879054527e-07
9.870596569378855111e-07
9.356360019287716580e-07
9.747123188205557184e-07
9.593398244020193165e-07
9.256248753551103062e-07
9.903041563099741504e-07
